feat,bin,sumLeft,sumRight,weightLeft,weightRight,lambda,cosNum_term,cosDen_term,gain
1,124,853.752990722656,-853.753112792969,48803,1172,3,635.270160227904,633.685406557145,25.2360630276136
1,125,597.639892578125,-597.640014648438,49194,781,3,462.838620461503,461.094892460653,21.554325383531
1,126,327.578704833984,-327.578826904297,49584,391,3,274.519076322741,272.445176019231,16.631559262976
2,0,11.316746711731,-11.3168697357178,390,49585,3,0.328457409912991,0.325969660551673,0.575294833444157
2,1,4.00827598571777,-4.00839948654175,780,49195,3,0.0208454552232266,0.0207668189429078,0.144652650408217
2,2,8.6920223236084,-8.69214534759521,1170,48805,3,0.065956540997489,0.0657917180515642,0.257141550243637
2,3,10.0310068130493,-10.0311298370361,1561,48414,3,0.0664140095297172,0.0662904746053091,0.257949170702967
2,4,0.215412706136703,-0.215536117553711,1951,48024,3,2.4714795148785e-05,2.46782748865324e-05,0.00497507481910785
2,5,-6.7078013420105,6.70767784118652,2342,47633,3,0.0201319777284649,0.0201073713852132,0.141973991222565
2,6,12.1691789627075,-12.1693019866943,2732,47243,3,0.0572803418591264,0.0572207506633232,0.239457710493459
2,7,4.89205408096313,-4.89217758178711,3123,46852,3,0.00816664910127489,0.00815926912957496,0.0904103741175775
